disease_efo,disease_name,gene_symbol,gene_id,gene_name,association_score,genetic_evidence_score,genetic_evidence_types
EFO_0005140,autoimmune disease,KLF3,ENSG00000109787,KLF transcription factor 3,0.4758882666026049,0.7770247203118015,genetic_association
EFO_0005140,autoimmune disease,IL27,ENSG00000197272,interleukin 27,0.5072415290843003,0.7762909852857001,genetic_association
EFO_0005140,autoimmune disease,RSPO3,ENSG00000146374,R-spondin 3,0.47691384123662356,0.7757723128137797,genetic_association
EFO_0005140,autoimmune disease,LEF1,ENSG00000138795,lymphoid enhancer binding factor 1,0.5064819026330029,0.7751299577629238,genetic_association
EFO_0005140,autoimmune disease,IKBKE,ENSG00000263528,inhibitor of nuclear factor kappa B kinase subunit epsilon,0.4739382854921014,0.7750759964220696,genetic_association
EFO_0005140,autoimmune disease,PTPRC,ENSG00000081237,protein tyrosine phosphatase receptor type C,0.6151316029572738,0.7735725394478026,genetic_association
EFO_0005140,autoimmune disease,OTUD3,ENSG00000169914,OTU deubiquitinase 3,0.4714692907070804,0.7735722949618828,genetic_association
EFO_0005140,autoimmune disease,LRRC18,ENSG00000165383,leucine rich repeat containing 18,0.4701599701565903,0.7724655540063173,genetic_association
EFO_0005140,autoimmune disease,INPP5B,ENSG00000204084,inositol polyphosphate-5-phosphatase B,0.4690619018914161,0.7715712112862525,genetic_association
EFO_0005140,autoimmune disease,GIN1,ENSG00000145723,gypsy retrotransposon integrase 1,0.4689769489726571,0.7714314701856326,genetic_association
EFO_0005140,autoimmune disease,FCGR2B,ENSG00000072694,Fc gamma receptor IIb,0.6015365905955588,0.7712880439004813,genetic_association
EFO_0005140,autoimmune disease,MYO16,ENSG00000041515,myosin XVI,0.46752250061339606,0.7690390130754234,genetic_association
EFO_0005140,autoimmune disease,DLEU7,ENSG00000186047,deleted in lymphocytic leukemia 7,0.47183066066950086,0.7686608663292419,genetic_association
EFO_0005140,autoimmune disease,RPS10,ENSG00000124614,ribosomal protein S10,0.4674447837522854,0.7679992785437613,genetic_association
EFO_0005140,autoimmune disease,SCUBE3,ENSG00000146197,"signal peptide, CUB domain and EGF like domain containing 3",0.4677239402025272,0.7678505389095823,genetic_association
EFO_0005140,autoimmune disease,SULT1A1,ENSG00000196502,sulfotransferase family 1A member 1,0.473545409886976,0.7677478720806433,genetic_association
EFO_0005140,autoimmune disease,IL1R2,ENSG00000115590,interleukin 1 receptor type 2,0.49123744162347105,0.7673212987280459,genetic_association
EFO_0005140,autoimmune disease,CYLD,ENSG00000083799,CYLD lysine 63 deubiquitinase,0.48422986032390486,0.767274943525361,genetic_association
EFO_0005140,autoimmune disease,FAS,ENSG00000026103,Fas cell surface death receptor,0.5770087197594697,0.7670259098526351,genetic_association
EFO_0005140,autoimmune disease,IL2,ENSG00000109471,interleukin 2,0.5051629404260486,0.766584136185665,genetic_association
EFO_0005140,autoimmune disease,IL1R1,ENSG00000115594,interleukin 1 receptor type 1,0.6745961696702848,0.7664882979513414,genetic_association
EFO_0005140,autoimmune disease,ERG,ENSG00000157554,ETS transcription factor ERG,0.5604102601499614,0.7653738817408995,genetic_association
EFO_0005140,autoimmune disease,BRD7,ENSG00000166164,bromodomain containing 7,0.4789778090518794,0.7649025947744069,genetic_association
EFO_0005140,autoimmune disease,GPS2,ENSG00000132522,G protein pathway suppressor 2,0.4654369450457367,0.764780971165911,genetic_association
EFO_0005140,autoimmune disease,MLN,ENSG00000096395,motilin,0.46995945309333254,0.7644899416424307,genetic_association
EFO_0005140,autoimmune disease,MFSD6,ENSG00000151690,major facilitator superfamily domain containing 6,0.46470837106964663,0.7644099836615407,genetic_association
EFO_0005140,autoimmune disease,PLAU,ENSG00000122861,"plasminogen activator, urokinase",0.48926493146682526,0.764343624109206,genetic_association
EFO_0005140,autoimmune disease,CMC1,ENSG00000187118,C-X9-C motif containing 1,0.4642322336544685,0.7636267737681633,genetic_association
EFO_0005140,autoimmune disease,SATB1,ENSG00000182568,SATB homeobox 1,0.4738519359874138,0.763406316227138,genetic_association
EFO_0005140,autoimmune disease,POU5F1B,ENSG00000212993,POU class 5 homeobox 1B,0.4637885720973028,0.762896984195224,genetic_association
EFO_0005140,autoimmune disease,CERKL,ENSG00000188452,CERK like autophagy regulator,0.5401675791218551,0.7628246247687117,genetic_association
EFO_0005140,autoimmune disease,HSPA1L,ENSG00000204390,heat shock protein family A (Hsp70) member 1 like,0.5863530811400739,0.7622236340454505,genetic_association
EFO_0005140,autoimmune disease,ERRFI1,ENSG00000116285,ERBB receptor feedback inhibitor 1,0.4722743218736409,0.7616182882645276,genetic_association
EFO_0005140,autoimmune disease,CREM,ENSG00000095794,cAMP responsive element modulator,0.47534655763057065,0.761053347858798,genetic_association
EFO_0005140,autoimmune disease,DGKQ,ENSG00000145214,diacylglycerol kinase theta,0.4706372397926952,0.7609146972156102,genetic_association
EFO_0005140,autoimmune disease,SMIM20,ENSG00000250317,small integral membrane protein 20,0.46244267024211877,0.7606830778419488,genetic_association
EFO_0005140,autoimmune disease,NRSN1,ENSG00000152954,neurensin 1,0.46527083248834566,0.7604376141218254,genetic_association
EFO_0005140,autoimmune disease,UST,ENSG00000111962,uronyl 2-sulfotransferase,0.4621214683025394,0.7601547250412003,genetic_association
EFO_0005140,autoimmune disease,HLA-DRB1,ENSG00000196126,"major histocompatibility complex, class II, DR beta 1",0.5017254979855647,0.7599134970145264,genetic_association
EFO_0005140,autoimmune disease,C1S,ENSG00000182326,complement C1s,0.4937488925505731,0.7599134970145264,genetic_association
EFO_0005140,autoimmune disease,XIAP,ENSG00000101966,X-linked inhibitor of apoptosis,0.47987269755938333,0.7599134970145264,genetic_association
EFO_0005140,autoimmune disease,MT-TL1,ENSG00000209082,mitochondrially encoded tRNA-Leu (UUA/G) 1,0.47375185291774086,0.7599134970145264,genetic_association
EFO_0005140,autoimmune disease,MNX1,ENSG00000130675,motor neuron and pancreas homeobox 1,0.4719407975619294,0.7599134970145264,genetic_association
EFO_0005140,autoimmune disease,HPS1,ENSG00000107521,HPS1 biogenesis of lysosomal organelles complex 3 subunit 1,0.46679693214379764,0.7599134970145264,genetic_association
EFO_0005140,autoimmune disease,C2,ENSG00000166278,complement C2,0.4645864482658851,0.7599134970145264,genetic_association
EFO_0005140,autoimmune disease,C1R,ENSG00000159403,complement C1r,0.4642213730895884,0.7599134970145264,genetic_association
EFO_0005140,autoimmune disease,ICAM5,ENSG00000105376,intercellular adhesion molecule 5,0.4657507459222147,0.7596682485410489,genetic_association
EFO_0005140,autoimmune disease,LRRC74A,ENSG00000100565,leucine rich repeat containing 74A,0.46141954990575945,0.7590001225773383,genetic_association
EFO_0005140,autoimmune disease,SLC26A3,ENSG00000091138,solute carrier family 26 member 3,0.4777170694603266,0.7589753777615185,genetic_association
EFO_0005140,autoimmune disease,CRB1,ENSG00000134376,crumbs cell polarity complex component 1,0.47303600255034883,0.7583167380314123,genetic_association
EFO_0005140,autoimmune disease,IKZF1,ENSG00000185811,IKAROS family zinc finger 1,0.5862839712661261,0.7582892287560162,genetic_association
EFO_0005140,autoimmune disease,ATP2A2,ENSG00000174437,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2,0.4762785748968404,0.756623221834865,genetic_association
EFO_0005140,autoimmune disease,TNFRSF14,ENSG00000157873,TNF receptor superfamily member 14,0.47374210938010064,0.7561646322006719,genetic_association
EFO_0005140,autoimmune disease,NCALD,ENSG00000104490,neurocalcin delta,0.4616549652872462,0.7559677522674986,genetic_association
EFO_0005140,autoimmune disease,PIK3R5,ENSG00000141506,phosphoinositide-3-kinase regulatory subunit 5,0.4678586892401113,0.7549591235400132,genetic_association
EFO_0005140,autoimmune disease,ERGIC1,ENSG00000113719,endoplasmic reticulum-golgi intermediate compartment 1,0.4594504649071222,0.7542413002792826,genetic_association
EFO_0005140,autoimmune disease,TRIB2,ENSG00000071575,tribbles pseudokinase 2,0.4630964297171503,0.7528075310593694,genetic_association
EFO_0005140,autoimmune disease,CD80,ENSG00000121594,CD80 molecule,0.7215461461608316,0.7523831456965695,genetic_association
EFO_0005140,autoimmune disease,KEAP1,ENSG00000079999,kelch like ECH associated protein 1,0.7179042202943394,0.7518604645334966,genetic_association
EFO_0005140,autoimmune disease,JAK1,ENSG00000162434,Janus kinase 1,0.72143460390227,0.7508245537138322,genetic_association
EFO_0005140,autoimmune disease,IPMK,ENSG00000151151,inositol polyphosphate multikinase,0.467992464648248,0.7504862095190649,genetic_association
EFO_0005140,autoimmune disease,ADCY3,ENSG00000138031,adenylate cyclase 3,0.46470540190701726,0.7502186967128738,genetic_association
EFO_0005140,autoimmune disease,TET3,ENSG00000187605,tet methylcytosine dioxygenase 3,0.45633120505798885,0.7500222508789512,genetic_association
EFO_0005140,autoimmune disease,TMEM151B,ENSG00000178233,transmembrane protein 151B,0.45586615199804736,0.7498652047058804,genetic_association
EFO_0005140,autoimmune disease,PRL,ENSG00000172179,prolactin,0.4677734064717129,0.7497597584118085,genetic_association
EFO_0005140,autoimmune disease,SPATA13,ENSG00000182957,spermatogenesis associated 13,0.45558452563216845,0.749401950718773,genetic_association
EFO_0005140,autoimmune disease,NPAS2,ENSG00000170485,neuronal PAS domain protein 2,0.4577863621865507,0.7493139069660278,genetic_association
EFO_0005140,autoimmune disease,TRIB1,ENSG00000173334,tribbles pseudokinase 1,0.4582579457743085,0.7486611718565869,genetic_association
EFO_0005140,autoimmune disease,NCOR2,ENSG00000196498,nuclear receptor corepressor 2,0.4561263233170965,0.7483258351611634,genetic_association
EFO_0005140,autoimmune disease,EVI5,ENSG00000067208,ecotropic viral integration site 5,0.4577998870359155,0.7473437415890692,genetic_association
EFO_0005140,autoimmune disease,CCL2,ENSG00000108691,C-C motif chemokine ligand 2,0.49331620720524205,0.747293627810423,genetic_association
EFO_0005140,autoimmune disease,MYL2,ENSG00000111245,myosin light chain 2,0.4564295386083974,0.747160644037313,genetic_association
EFO_0005140,autoimmune disease,SOCS1,ENSG00000185338,suppressor of cytokine signaling 1,0.5792582010005752,0.7471022279883446,genetic_association
EFO_0005140,autoimmune disease,SHC1,ENSG00000160691,SHC adaptor protein 1,0.46873157088390327,0.7470119185841704,genetic_association
EFO_0005140,autoimmune disease,MSRA,ENSG00000175806,methionine sulfoxide reductase A,0.45426387503037563,0.7460981539976987,genetic_association
EFO_0005140,autoimmune disease,CIITA,ENSG00000179583,class II major histocompatibility complex transactivator,0.5784343703814174,0.7455910223385649,genetic_association
EFO_0005140,autoimmune disease,CHRNA9,ENSG00000174343,cholinergic receptor nicotinic alpha 9 subunit,0.46142454652164794,0.745523460848637,genetic_association
EFO_0005140,autoimmune disease,TGFB1,ENSG00000105329,transforming growth factor beta 1,0.48968573653382313,0.7447152270742359,genetic_association
EFO_0005140,autoimmune disease,INSL6,ENSG00000120210,insulin like 6,0.453578122850175,0.7441257954025426,genetic_association
EFO_0005140,autoimmune disease,HORMAD1,ENSG00000143452,HORMA domain containing 1,0.4523000601603561,0.7439992544172926,genetic_association
EFO_0005140,autoimmune disease,CCDC122,ENSG00000151773,coiled-coil domain containing 122,0.4521781091748947,0.7437986543063252,genetic_association
EFO_0005140,autoimmune disease,CYP24A1,ENSG00000019186,cytochrome P450 family 24 subfamily A member 1,0.4713357930449173,0.7435214559114447,genetic_association
EFO_0005140,autoimmune disease,EGFR,ENSG00000146648,epidermal growth factor receptor,0.6727988165378985,0.7435196181941256,genetic_association
EFO_0005140,autoimmune disease,SALL4,ENSG00000101115,spalt like transcription factor 4,0.46181837373292944,0.7434588546047372,genetic_association
EFO_0005140,autoimmune disease,C2orf74,ENSG00000237651,chromosome 2 open reading frame 74,0.45190863197283004,0.7433553847711687,genetic_association
EFO_0005140,autoimmune disease,IFNAR2,ENSG00000159110,interferon alpha and beta receptor subunit 2,0.7162756382708854,0.7426204822744328,genetic_association
EFO_0005140,autoimmune disease,NFATC2,ENSG00000101096,nuclear factor of activated T cells 2,0.47660881378478465,0.7422055149730628,genetic_association
EFO_0005140,autoimmune disease,FCRL1,ENSG00000163534,Fc receptor like 1,0.45441180542222614,0.7420080867122336,genetic_association
EFO_0005140,autoimmune disease,CD5,ENSG00000110448,CD5 molecule,0.4748723806312343,0.7416743812516093,genetic_association
EFO_0005140,autoimmune disease,GFI1,ENSG00000162676,growth factor independent 1 transcriptional repressor,0.46533684451632457,0.7414133608985276,genetic_association
EFO_0005140,autoimmune disease,TMEM121,ENSG00000184986,transmembrane protein 121,0.4501875512589047,0.7405243376837585,genetic_association
EFO_0005140,autoimmune disease,THADA,ENSG00000115970,THADA armadillo repeat containing,0.4520842862294511,0.7402974947748198,genetic_association
EFO_0005140,autoimmune disease,HDAC7,ENSG00000061273,histone deacetylase 7,0.455094251817661,0.7396035210851384,genetic_association
EFO_0005140,autoimmune disease,BLTP1,ENSG00000138688,bridge-like lipid transfer protein family member 1,0.45895424658445405,0.7393004413745226,genetic_association
EFO_0005140,autoimmune disease,ENSG00000284779,ENSG00000284779,novel protein,0.4494282970948806,0.7392754222364625,genetic_association
EFO_0005140,autoimmune disease,HGFAC,ENSG00000109758,HGF activator,0.4520017848749423,0.7392465694900432,genetic_association
EFO_0005140,autoimmune disease,DOK6,ENSG00000206052,docking protein 6,0.4482098720548407,0.7372712055643894,genetic_association
EFO_0005140,autoimmune disease,CSF2RB,ENSG00000100368,colony stimulating factor 2 receptor subunit beta,0.5041360942984383,0.7369113877954981,genetic_association
EFO_0005140,autoimmune disease,ATG5,ENSG00000057663,autophagy related 5,0.47046767855037414,0.7366468626649015,genetic_association
EFO_0005140,autoimmune disease,TTC33,ENSG00000113638,tetratricopeptide repeat domain 33,0.4474324486633847,0.7359924031176138,genetic_association
EFO_0005140,autoimmune disease,MAPK14,ENSG00000112062,mitogen-activated protein kinase 14,0.5391714192256752,0.7354814999849258,genetic_association
EFO_0005140,autoimmune disease,INAVA,ENSG00000163362,innate immunity activator,0.6394717456388868,0.7352301024961895,genetic_association
EFO_0005140,autoimmune disease,NOS2,ENSG00000007171,nitric oxide synthase 2,0.4908550951818805,0.7347687547406377,genetic_association
EFO_0005140,autoimmune disease,UQCC2,ENSG00000137288,ubiquinol-cytochrome c reductase complex assembly factor 2,0.5132820722868765,0.7342889652462213,genetic_association
EFO_0005140,autoimmune disease,ELP6,ENSG00000163832,elongator acetyltransferase complex subunit 6,0.445994472421547,0.7336270413897871,genetic_association
EFO_0005140,autoimmune disease,MT-CYB,ENSG00000198727,mitochondrially encoded cytochrome b,0.44751182404814516,0.7325566111220034,genetic_association
EFO_0005140,autoimmune disease,RP1,ENSG00000104237,RP1 axonemal microtubule associated,0.44724032025192123,0.7321174382586446,genetic_association
EFO_0005140,autoimmune disease,BANK1,ENSG00000153064,B cell scaffold protein with ankyrin repeats 1,0.6094439855658598,0.7298852215943457,genetic_association
EFO_0005140,autoimmune disease,CARMIL1,ENSG00000079691,capping protein regulator and myosin 1 linker 1,0.4435517511109339,0.7296089503172344,genetic_association
EFO_0005140,autoimmune disease,AGBL1,ENSG00000273540,AGBL carboxypeptidase 1,0.44335495394514723,0.7292852339229345,genetic_association
EFO_0005140,autoimmune disease,LSP1,ENSG00000130592,lymphocyte specific protein 1,0.4481263900177964,0.7285462293716287,genetic_association
EFO_0005140,autoimmune disease,PHLDB1,ENSG00000019144,pleckstrin homology like domain family B member 1,0.4428393883450189,0.7284371676592186,genetic_association
EFO_0005140,autoimmune disease,BATF,ENSG00000156127,basic leucine zipper ATF-like transcription factor,0.4620140336305678,0.7272246224770792,genetic_association
EFO_0005140,autoimmune disease,PRAG1,ENSG00000275342,"PEAK1 related, kinase-activating pseudokinase 1",0.44165176484542445,0.7264836171823218,genetic_association
EFO_0005140,autoimmune disease,ADAP1,ENSG00000105963,ArfGAP with dual PH domains 1,0.4428278871548855,0.7264424739825325,genetic_association
EFO_0005140,autoimmune disease,HIPK2,ENSG00000064393,homeodomain interacting protein kinase 2,0.44436243853264534,0.7253859923071516,genetic_association
EFO_0005140,autoimmune disease,FYN,ENSG00000010810,"FYN proto-oncogene, Src family tyrosine kinase",0.47712776342544283,0.7249953866041061,genetic_association
EFO_0005140,autoimmune disease,ALK,ENSG00000171094,ALK receptor tyrosine kinase,0.44874039650596237,0.7247542237372785,genetic_association
EFO_0005140,autoimmune disease,CRISPLD2,ENSG00000103196,cysteine rich secretory protein LCCL domain containing 2,0.44133688169147706,0.7246138617972566,genetic_association
EFO_0005140,autoimmune disease,PSTPIP1,ENSG00000140368,proline-serine-threonine phosphatase interacting protein 1,0.5524215019654434,0.7243723135398559,genetic_association
EFO_0005140,autoimmune disease,RPL3,ENSG00000100316,ribosomal protein L3,0.44154804345526494,0.7238052888312483,genetic_association
EFO_0005140,autoimmune disease,SMURF1,ENSG00000198742,SMAD specific E3 ubiquitin protein ligase 1,0.45657189119782793,0.7236952646929701,genetic_association
EFO_0005140,autoimmune disease,RPIA,ENSG00000153574,ribose 5-phosphate isomerase A,0.43963031830959576,0.723158491125589,genetic_association
EFO_0005140,autoimmune disease,IFI30,ENSG00000216490,IFI30 lysosomal thiol reductase,0.47304552001081795,0.7228770145686646,genetic_association
EFO_0005140,autoimmune disease,MIF,ENSG00000240972,macrophage migration inhibitory factor,0.6034849349645335,0.7227621704938161,genetic_association
EFO_0005140,autoimmune disease,ZC3H12C,ENSG00000149289,zinc finger CCCH-type containing 12C,0.452677317592073,0.7225484269380926,genetic_association
EFO_0005140,autoimmune disease,RBM17,ENSG00000134453,RNA binding motif protein 17,0.4395165738391607,0.7223634593110823,genetic_association
EFO_0005140,autoimmune disease,CLEC16A,ENSG00000038532,C-type lectin domain containing 16A,0.44395099078657146,0.7216545174492528,genetic_association
EFO_0005140,autoimmune disease,PADI2,ENSG00000117115,peptidyl arginine deiminase 2,0.5637910415476001,0.7214180480745774,genetic_association
EFO_0005140,autoimmune disease,RIPK2,ENSG00000104312,receptor interacting serine/threonine kinase 2,0.4522045451829771,0.7213963686636659,genetic_association
EFO_0005140,autoimmune disease,MARS2,ENSG00000247626,"methionyl-tRNA synthetase 2, mitochondrial",0.43842815704140947,0.7211810271232565,genetic_association
EFO_0005140,autoimmune disease,CXCL13,ENSG00000156234,C-X-C motif chemokine ligand 13,0.47131852095606047,0.7208019254434426,genetic_association
EFO_0005140,autoimmune disease,SLC8A1,ENSG00000183023,solute carrier family 8 member A1,0.44300504840580185,0.7205725199083122,genetic_association
EFO_0005140,autoimmune disease,RUNX3,ENSG00000020633,RUNX family transcription factor 3,0.4659838156530452,0.7205470778302588,genetic_association
EFO_0005140,autoimmune disease,SLC29A3,ENSG00000198246,solute carrier family 29 member 3,0.453105382617774,0.7198679817385478,genetic_association
EFO_0005140,autoimmune disease,OSR1,ENSG00000143867,odd-skipped related transcription factor 1,0.4377051403550972,0.7193837887775609,genetic_association
EFO_0005140,autoimmune disease,PLEKHA1,ENSG00000107679,pleckstrin homology domain containing A1,0.43900305998368133,0.7190870448210721,genetic_association
EFO_0005140,autoimmune disease,MEFV,ENSG00000103313,"MEFV innate immunity regulator, pyrin",0.5606484111841443,0.7190131419931697,genetic_association
EFO_0005140,autoimmune disease,NCF1,ENSG00000158517,neutrophil cytosolic factor 1,0.48181548149591596,0.7188815127271595,genetic_association
EFO_0005140,autoimmune disease,RAPGEF6,ENSG00000158987,Rap guanine nucleotide exchange factor 6,0.4368017951257833,0.7185057852667563,genetic_association
EFO_0005140,autoimmune disease,RIPOR2,ENSG00000111913,RHO family interacting cell polarization regulator 2,0.4375994064229722,0.7182979682915032,genetic_association
EFO_0005140,autoimmune disease,SEMA6D,ENSG00000137872,semaphorin 6D,0.43804617695161635,0.7180914234984829,genetic_association
EFO_0005140,autoimmune disease,EVPL,ENSG00000167880,envoplakin,0.44559500345638625,0.7179456424707993,genetic_association
EFO_0005140,autoimmune disease,TPH2,ENSG00000139287,tryptophan hydroxylase 2,0.4558834873225386,0.7179129410253476,genetic_association
EFO_0005140,autoimmune disease,LRRK2,ENSG00000188906,leucine rich repeat kinase 2,0.5386436308772926,0.7178892727425847,genetic_association
EFO_0005140,autoimmune disease,HDGFL1,ENSG00000112273,HDGF like 1,0.4362888000022579,0.7176619472418679,genetic_association
EFO_0005140,autoimmune disease,BCL10,ENSG00000142867,BCL10 immune signaling adaptor,0.4520434544062515,0.7175395991791416,genetic_association
EFO_0005140,autoimmune disease,GPSM1,ENSG00000160360,G protein signaling modulator 1,0.43610551082401333,0.7173604504613714,genetic_association
EFO_0005140,autoimmune disease,FUT2,ENSG00000176920,fucosyltransferase 2 (H blood group),0.4594604368671947,0.71730495377731,genetic_association
EFO_0005140,autoimmune disease,KCNRG,ENSG00000198553,potassium channel regulator,0.4354109925020476,0.7162180205586682,genetic_association
EFO_0005140,autoimmune disease,TTC6,ENSG00000139865,tetratricopeptide repeat domain 6,0.4351971718736612,0.7158663018610362,genetic_association
EFO_0005140,autoimmune disease,CNTN6,ENSG00000134115,contactin 6,0.4370084146840401,0.7154344914975597,genetic_association
EFO_0005140,autoimmune disease,SLC2A2,ENSG00000163581,solute carrier family 2 member 2,0.5545967717270996,0.7152434174846884,genetic_association
EFO_0005140,autoimmune disease,GPD2,ENSG00000115159,glycerol-3-phosphate dehydrogenase 2,0.4643550296230674,0.7146619696777928,genetic_association
EFO_0005140,autoimmune disease,TNS3,ENSG00000136205,tensin 3,0.43472937366350556,0.7144888785290876,genetic_association
EFO_0005140,autoimmune disease,ATXN1,ENSG00000124788,ataxin 1,0.439321808939723,0.7142867585391459,genetic_association
EFO_0005140,autoimmune disease,NEMP2,ENSG00000189362,nuclear envelope integral membrane protein 2,0.4334576285421149,0.7130048851695633,genetic_association
EFO_0005140,autoimmune disease,HORMAD2,ENSG00000176635,HORMA domain containing 2,0.4342984944233658,0.7124175055620748,genetic_association
EFO_0005140,autoimmune disease,IFNLR1,ENSG00000185436,interferon lambda receptor 1,0.4417348542361097,0.7123075112842934,genetic_association
EFO_0005140,autoimmune disease,PPARD,ENSG00000112033,peroxisome proliferator activated receptor delta,0.4487437979114576,0.7118708334808599,genetic_association
EFO_0005140,autoimmune disease,BCL2L11,ENSG00000153094,BCL2 like 11,0.45470326791809373,0.711172292794045,genetic_association
EFO_0005140,autoimmune disease,LCOR,ENSG00000196233,ligand dependent nuclear receptor corepressor,0.43224125318064727,0.7110040400631031,genetic_association
EFO_0005140,autoimmune disease,PRKAA1,ENSG00000132356,protein kinase AMP-activated catalytic subunit alpha 1,0.4631175274375583,0.710070234066712,genetic_association
EFO_0005140,autoimmune disease,SASH1,ENSG00000111961,SAM and SH3 domain containing 1,0.43154789001326793,0.70986351030198,genetic_association
EFO_0005140,autoimmune disease,TBX18,ENSG00000112837,T-box transcription factor 18,0.43135403269128086,0.7095446297274991,genetic_association
EFO_0005140,autoimmune disease,FBN2,ENSG00000138829,fibrillin 2,0.4336248140720349,0.7093367859701905,genetic_association
EFO_0005140,autoimmune disease,IL21,ENSG00000138684,interleukin 21,0.6460504235609799,0.7089424092069169,genetic_association
EFO_0005140,autoimmune disease,PPP5C,ENSG00000011485,protein phosphatase 5 catalytic subunit,0.43983697120188764,0.708637297789499,genetic_association
EFO_0005140,autoimmune disease,CCDC63,ENSG00000173093,coiled-coil domain containing 63,0.42960665893954547,0.7066703325894033,genetic_association
EFO_0005140,autoimmune disease,ADAMTS1,ENSG00000154734,ADAM metallopeptidase with thrombospondin type 1 motif 1,0.45507760204410824,0.7064971786908797,genetic_association
EFO_0005140,autoimmune disease,DAGLB,ENSG00000164535,diacylglycerol lipase beta,0.42982019304954716,0.7064136491884372,genetic_association
EFO_0005140,autoimmune disease,THSD7A,ENSG00000005108,thrombospondin type 1 domain containing 7A,0.43066874783809206,0.7062549000055148,genetic_association
EFO_0005140,autoimmune disease,TASL,ENSG00000120280,TLR adaptor interacting with endolysosomal SLC15A4,0.4311088407154657,0.7061418926017881,genetic_association
EFO_0005140,autoimmune disease,CD200,ENSG00000091972,CD200 molecule,0.446276174938429,0.7059437680159258,genetic_association
EFO_0005140,autoimmune disease,CRTC3,ENSG00000140577,CREB regulated transcription coactivator 3,0.4304398480954822,0.7058371163429401,genetic_association
EFO_0005140,autoimmune disease,TET2,ENSG00000168769,tet methylcytosine dioxygenase 2,0.5079940037136773,0.705391109707341,genetic_association
EFO_0005140,autoimmune disease,TENM3,ENSG00000218336,teneurin transmembrane protein 3,0.4291410853195105,0.7048406204410744,genetic_association
EFO_0005140,autoimmune disease,PMP22,ENSG00000109099,peripheral myelin protein 22,0.5880837364737526,0.7041949053519404,genetic_association
EFO_0005140,autoimmune disease,CPEB4,ENSG00000113742,cytoplasmic polyadenylation element binding protein 4,0.44029428728321984,0.7035711488452003,genetic_association
EFO_0005140,autoimmune disease,LMNA,ENSG00000160789,lamin A/C,0.4508184780674873,0.7035700295629579,genetic_association
EFO_0005140,autoimmune disease,ITPR3,ENSG00000096433,"inositol 1,4,5-trisphosphate receptor type 3",0.4334343335470297,0.7031318260683941,genetic_association
EFO_0005140,autoimmune disease,NFATC1,ENSG00000131196,nuclear factor of activated T cells 1,0.451021946746216,0.7028029070884702,genetic_association
EFO_0005140,autoimmune disease,ITGAL,ENSG00000005844,integrin subunit alpha L,0.47441105071073086,0.7017335607511022,genetic_association
EFO_0005140,autoimmune disease,GATA4,ENSG00000136574,GATA binding protein 4,0.5337678138459445,0.7008766617797978,genetic_association
EFO_0005140,autoimmune disease,TRAT1,ENSG00000163519,T cell receptor associated transmembrane adaptor 1,0.43744955580052486,0.7005271180185355,genetic_association
EFO_0005140,autoimmune disease,FOXA2,ENSG00000125798,forkhead box A2,0.42909464245521584,0.7002463708464431,genetic_association
EFO_0005140,autoimmune disease,MB21D2,ENSG00000180611,Mab-21 domain containing 2,0.42557323561338284,0.7000356574882096,genetic_association
EFO_0005140,autoimmune disease,SATB2,ENSG00000119042,SATB homeobox 2,0.4394682609508804,0.6999797080584231,genetic_association
EFO_0005140,autoimmune disease,ACTB,ENSG00000075624,actin beta,0.43969122359290436,0.6999288381865986,genetic_association
EFO_0005140,autoimmune disease,NUBPL,ENSG00000151413,"NUBP iron-sulfur cluster assembly factor, mitochondrial",0.4282605274197513,0.6993730715085864,genetic_association
EFO_0005140,autoimmune disease,FHIT,ENSG00000189283,fragile histidine triad diadenosine triphosphatase,0.43862490528013215,0.6988099785309401,genetic_association
EFO_0005140,autoimmune disease,DUSP22,ENSG00000112679,dual specificity phosphatase 22,0.4586455941520081,0.6987677705806036,genetic_association
EFO_0005140,autoimmune disease,ERAP2,ENSG00000164308,endoplasmic reticulum aminopeptidase 2,0.43950834714067955,0.698374978172081,genetic_association
EFO_0005140,autoimmune disease,IL21R,ENSG00000103522,interleukin 21 receptor,0.4472934306322104,0.6967197945231756,genetic_association
EFO_0005140,autoimmune disease,SLC9A8,ENSG00000197818,solute carrier family 9 member A8,0.4589111409877425,0.6966430658582616,genetic_association
EFO_0005140,autoimmune disease,TOX2,ENSG00000124191,TOX high mobility group box family member 2,0.42667070822906983,0.6961584523455063,genetic_association
EFO_0005140,autoimmune disease,FLT3,ENSG00000122025,fms related receptor tyrosine kinase 3,0.4806706330905398,0.6952494349720252,genetic_association
EFO_0005140,autoimmune disease,ARAP2,ENSG00000047365,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",0.42216406864063544,0.6944278366866627,genetic_association
EFO_0005140,autoimmune disease,SLC25A15,ENSG00000102743,solute carrier family 25 member 15,0.4228208482839236,0.6943683190830345,genetic_association
EFO_0005140,autoimmune disease,KCNK2,ENSG00000082482,potassium two pore domain channel subfamily K member 2,0.42340399766826553,0.6942857985703615,genetic_association
EFO_0005140,autoimmune disease,CD247,ENSG00000198821,CD247 molecule,0.44772943792818704,0.6934632160079619,genetic_association
EFO_0005140,autoimmune disease,HHEX,ENSG00000152804,hematopoietically expressed homeobox,0.44769326491775613,0.6926986325922694,genetic_association
